evid,latitude,longitude,depth,time,mag,T_src,X,Y,unc_x,unc_y,unc_z
752,35.62693245124849,-117.43187115693853,3.867288,2000-12-14T03:32:00.953997,1.0,0.12732261,197.55904,195.27672,NaN,NaN,NaN
884,35.620235772668295,-117.43330356478602,6.7386675,2000-12-14T05:44:01.191493,1.0,-0.24858835,197.44557,194.53113,NaN,NaN,NaN
424,35.89155058618889,-117.68323432253221,4.709723,2000-12-13T22:04:00.958195,1.0,0.020185001,174.22235,224.17133,NaN,NaN,NaN
441,35.90680548508678,-117.72276758870045,5.9513116,2000-12-13T22:21:01.011889,1.0,-0.03967658,170.62102,225.7966,NaN,NaN,NaN
810,35.69352667925599,-117.53264608646874,8.645647,2000-12-14T04:30:01.019257,1.0,-0.07179682,188.27748,202.47311,NaN,NaN,NaN
188,35.93308513595616,-117.70107947673965,4.5158114,2000-12-13T18:08:00.763711,1.0,0.22027817,172.52234,228.74823,NaN,NaN,NaN
414,35.68905559484324,-117.53264779293818,7.9504323,2000-12-13T21:54:00.708898,1.0,0.23633835,188.2877,201.97716,NaN,NaN,NaN
556,36.04440789820175,-117.86869619376884,3.4434235,2000-12-14T00:16:01.177940,1.0,-0.10711559,157.17961,240.8256,NaN,NaN,NaN
86,35.663579108969294,-117.47624545570854,5.3222046,2000-12-13T16:26:00.903034,1.0,0.07584508,193.45285,199.2567,NaN,NaN,NaN
704,35.75210691429606,-117.5734900339009,4.568763,2000-12-14T02:44:01.219876,1.0,-0.1432384,184.44786,208.8965,NaN,NaN,NaN
433,35.66269640759919,-117.52306687790818,8.084786,2000-12-13T22:13:00.651339,1.0,0.28223407,189.21623,199.071,NaN,NaN,NaN
993,35.922565049321655,-117.69674626461641,4.4670177,2000-12-14T07:33:01.072494,1.0,-0.079476096,172.93593,227.58862,NaN,NaN,NaN
906,35.88038786613117,-117.6966122710633,7.16877,2000-12-14T06:06:00.761409,1.0,0.23428048,173.03856,222.9103,NaN,NaN,NaN
747,35.629822310163966,-117.43293390804273,4.5954547,2000-12-14T03:27:00.875993,1.0,0.16027386,197.45576,195.59521,NaN,NaN,NaN
908,35.911039550978,-117.7236088857442,5.944213,2000-12-14T06:08:01.133999,1.0,-0.1729636,170.53612,226.26486,NaN,NaN,NaN
914,35.892618049211826,-117.67928545487433,4.573134,2000-12-14T06:14:01.231257,1.0,-0.22035843,174.57654,224.2965,NaN,NaN,NaN
523,35.950259315954675,-117.70100281015152,4.790683,2000-12-13T23:43:01.209053,1.0,-0.22803721,172.49245,230.65343,NaN,NaN,NaN
947,35.67487604442728,-117.47041111986688,5.4378166,2000-12-14T06:47:00.809548,1.0,0.15877007,193.95403,200.52087,NaN,NaN,NaN
171,35.67893580365939,-117.48203072404986,1.1277401,2000-12-13T17:51:01.097471,1.0,0.053983066,192.89262,200.94917,NaN,NaN,NaN
428,35.95783869581285,-117.70792269306934,4.510791,2000-12-13T22:08:01.435782,1.0,-0.43001533,171.85199,231.48248,NaN,NaN,NaN
153,35.891110264804105,-117.68277043088096,5.294891,2000-12-13T17:33:01.343878,1.0,-0.3820297,174.26518,224.12328,NaN,NaN,NaN
866,35.896908165189465,-117.71528934313018,7.0955725,2000-12-14T05:26:00.750865,1.0,0.23608044,171.31706,224.71127,NaN,NaN,NaN
88,35.89656414586106,-117.69072667341798,4.605749,2000-12-13T16:28:00.959453,1.0,0.032132193,173.53516,224.71468,NaN,NaN,NaN
452,35.92467207151392,-117.70783846112484,6.891519,2000-12-13T22:32:01.139017,1.0,-0.27725565,171.93042,227.80357,NaN,NaN,NaN
92,35.668291440847234,-117.48683544247203,2.4803927,2000-12-13T16:32:01.355374,1.0,-0.27586266,192.48299,199.75938,NaN,NaN,NaN
885,35.87336038884745,-117.70544435476833,5.169763,2000-12-14T05:45:00.999783,1.0,0.002472337,172.2561,222.1158,NaN,NaN,NaN
821,35.64377513362317,-117.45533973421493,5.925691,2000-12-14T04:41:00.671532,1.0,0.3901564,195.39304,197.0998,NaN,NaN,NaN
186,35.88464442910567,-117.68998959484249,6.6724644,2000-12-13T18:06:01.184604,1.0,-0.18836169,173.62737,223.39372,NaN,NaN,NaN
217,36.05157870908916,-117.84438510119818,3.6486268,2000-12-13T18:37:01.012102,1.0,0.011106927,159.35608,241.65884,NaN,NaN,NaN
953,35.5689127035482,-117.59187700298469,7.2575006,2000-12-14T06:53:00.978437,1.0,0.15383452,183.19795,188.54254,NaN,NaN,NaN
78,35.91313836520221,-117.71384924072017,5.8768277,2000-12-13T16:18:00.877569,1.0,0.08790754,171.41254,226.51405,NaN,NaN,NaN
788,35.600403461968945,-117.57933375461161,4.629633,2000-12-14T04:08:01.152281,1.0,-0.19648288,184.26352,192.05823,NaN,NaN,NaN
75,35.74026017231929,-117.56806481006643,4.139356,2000-12-13T16:15:01.163542,1.0,-0.05802719,184.96553,207.59222,NaN,NaN,NaN
291,35.62427198326609,-117.42484859466362,5.9902463,2000-12-13T19:51:00.901749,1.0,0.06410924,198.20154,194.99522,NaN,NaN,NaN
505,35.89950636804061,-117.69793462389026,4.4997635,2000-12-13T23:25:00.891254,1.0,0.10867824,172.87816,225.0288,NaN,NaN,NaN
277,35.972643639877866,-117.66351453394957,3.4287522,2000-12-13T19:37:00.875107,1.0,0.11816574,175.82544,233.20053,NaN,NaN,NaN
832,35.66999122825761,-117.48118540910974,4.3250704,2000-12-14T04:52:00.888996,1.0,0.11474792,192.9904,199.9586,NaN,NaN,NaN
297,35.92328509047841,-117.69403747435456,4.3506923,2000-12-13T19:57:00.852080,1.0,0.14487755,173.17883,227.6731,NaN,NaN,NaN
997,35.925785991274424,-117.69464527547211,4.86929,2000-12-14T07:37:00.954308,1.0,0.018225774,173.1186,227.94948,NaN,NaN,NaN
411,35.820549628995444,-117.64899960276117,3.4156084,2000-12-13T21:51:01.284428,1.0,-0.016333139,177.46907,216.35454,NaN,NaN,NaN
691,35.898524733390985,-117.68025243055257,7.48542,2000-12-14T02:31:00.718488,1.0,0.2857469,174.47646,224.95004,NaN,NaN,NaN
212,35.97104260705236,-117.66392183840813,3.3437037,2000-12-13T18:32:01.305168,1.0,-0.3100069,175.7922,233.02223,NaN,NaN,NaN
326,35.980187833069024,-117.66695174769328,3.6522913,2000-12-13T20:26:00.913152,1.0,0.072470866,175.49898,234.03145,NaN,NaN,NaN
678,35.62855623228645,-117.43137486286646,6.6698446,2000-12-14T02:18:01.203275,1.0,-0.24254805,197.60004,195.4578,NaN,NaN,NaN
260,35.902608051136326,-117.6725175146017,4.1357675,2000-12-13T19:20:01.175721,1.0,-0.14333382,175.16582,225.41626,NaN,NaN,NaN
340,35.628982379234216,-117.42571397539976,4.8521533,2000-12-13T20:40:00.832439,1.0,0.19204567,198.11168,195.51604,NaN,NaN,NaN
21,35.58697133554505,-117.41991225327197,4.6902275,2000-12-13T15:21:01.533228,1.0,-0.47563824,198.73975,190.86731,NaN,NaN,NaN
698,35.68080697044758,-117.5172034980823,8.0716305,2000-12-14T02:38:01.016046,1.0,-0.072972946,189.70471,201.09079,NaN,NaN,NaN
825,35.57839973058246,-117.3461084848552,3.734364,2000-12-14T04:45:01.183518,1.0,-0.22807793,205.44878,190.0626,NaN,NaN,NaN
210,35.91838013692103,-117.72566778971704,4.4428873,2000-12-13T18:30:00.787249,1.0,0.22781964,170.33476,227.07568,NaN,NaN,NaN
396,35.875053100875334,-117.70526795131336,3.9552407,2000-12-13T21:36:00.865222,1.0,0.22226031,172.26842,222.30386,NaN,NaN,NaN
681,35.600456313226374,-117.43198389391041,4.9911966,2000-12-14T02:21:00.831061,1.0,0.1941739,197.61316,192.33968,NaN,NaN,NaN
333,35.88716608593057,-117.68238842735272,4.531041,2000-12-13T20:33:00.748935,1.0,0.28375638,174.3082,223.68642,NaN,NaN,NaN
95,35.89781565300028,-117.71080338000374,6.421701,2000-12-13T16:35:00.743294,1.0,0.23752949,171.7201,224.81949,NaN,NaN,NaN
351,35.90708570254146,-117.67866915010596,4.091783,2000-12-13T20:51:00.954789,1.0,0.06313538,174.60083,225.90239,NaN,NaN,NaN
379,36.025962617631805,-117.85320382690477,3.300259,2000-12-13T21:19:00.902696,1.0,0.21186967,158.6121,238.80354,NaN,NaN,NaN
417,35.97485209899559,-117.66350294672924,3.3999052,2000-12-13T21:57:01.336061,1.0,-0.34459487,175.82166,233.44553,NaN,NaN,NaN
506,35.66630549967338,-117.47531622947282,4.5760612,2000-12-13T23:26:00.856002,1.0,0.14227751,193.53047,199.56088,NaN,NaN,NaN
125,35.89177915938712,-117.68856663647536,4.9469357,2000-12-13T17:05:01.095695,1.0,-0.12596728,173.74046,224.18758,NaN,NaN,NaN
254,35.671106742094835,-117.47697188980933,4.930657,2000-12-13T19:14:00.539288,1.0,0.44501778,193.36916,200.09032,NaN,NaN,NaN
652,35.66833141177188,-117.47115565629873,4.5257673,2000-12-14T01:52:01.222389,1.0,-0.22101471,193.90227,199.7935,NaN,NaN,NaN
711,35.67260077423253,-117.47610150716598,5.3275337,2000-12-14T02:51:00.923023,1.0,0.047489323,193.44438,200.25769,NaN,NaN,NaN
307,35.914962067943776,-117.69358384245272,4.5556564,2000-12-13T20:07:00.884164,1.0,0.09945359,173.23767,226.75063,NaN,NaN,NaN
398,35.699244086635204,-117.52881277645834,8.642056,2000-12-13T21:38:00.940475,1.0,0.009064262,188.61108,203.1144,NaN,NaN,NaN
783,35.936010140960946,-117.70002375234019,4.446341,2000-12-14T04:03:01.462694,1.0,-0.4635607,172.61133,229.07448,NaN,NaN,NaN
194,35.97247642998703,-117.66358034217643,3.5780487,2000-12-13T18:14:00.806914,1.0,0.17558141,175.81987,233.18187,NaN,NaN,NaN
288,35.89836752560207,-117.71718785328433,5.6595645,2000-12-13T19:48:01.022033,1.0,-0.039168146,171.14258,224.86996,NaN,NaN,NaN
316,35.732448577162025,-117.5329512447104,5.4706893,2000-12-13T20:16:01.412220,1.0,-0.33400688,188.1595,206.78995,NaN,NaN,NaN
225,36.056724998453305,-117.84766522494535,3.679544,2000-12-13T18:45:01.127892,1.0,-0.13069832,159.05032,242.22458,NaN,NaN,NaN
404,35.59963269782813,-117.59690860482522,4.8609753,2000-12-13T21:44:00.924434,1.0,0.023240987,182.67294,191.94115,NaN,NaN,NaN
639,35.91887425632179,-117.71376810355468,5.7061663,2000-12-14T01:39:00.674317,1.0,0.2927378,171.40765,227.15045,NaN,NaN,NaN
519,35.903144128446485,-117.67912450745563,3.989224,2000-12-13T23:39:01.044798,1.0,-0.002780306,174.56827,225.46439,NaN,NaN,NaN
320,35.891964954866864,-117.72747577084967,6.005456,2000-12-13T20:20:00.918919,1.0,0.063639626,170.22739,224.14252,NaN,NaN,NaN
30,35.56952830971306,-117.59221896621669,7.022256,2000-12-13T15:30:01.171948,1.0,-0.019138912,183.16557,188.61021,NaN,NaN,NaN
386,35.942776746297945,-117.69553450247093,4.385291,2000-12-13T21:26:00.874411,1.0,0.14131755,173.00185,229.83269,NaN,NaN,NaN
137,35.59323114707795,-117.42511969308046,5.448891,2000-12-13T17:17:01.089635,1.0,-0.090503685,198.25264,191.55154,NaN,NaN,NaN
640,35.89942367482445,-117.72134303393074,4.9221582,2000-12-14T01:40:01.298115,1.0,-0.30862275,170.76524,224.98015,NaN,NaN,NaN
763,35.73178592228032,-117.5309569404431,6.631876,2000-12-14T03:43:01.053274,1.0,-0.0056496174,188.34143,206.72012,NaN,NaN,NaN
894,35.93568851474499,-117.71333409947262,6.4797297,2000-12-14T05:54:01.163067,1.0,-0.29709405,171.41103,229.01633,NaN,NaN,NaN
915,35.882279301010755,-117.68762965542211,7.6514144,2000-12-14T06:15:01.218550,1.0,-0.22286312,173.84554,223.13539,NaN,NaN,NaN
81,35.63141428187216,-117.43167858280268,5.096647,2000-12-13T16:21:00.972550,1.0,0.038825687,197.56558,195.77423,NaN,NaN,NaN
102,35.77177829035222,-117.56030736085327,6.5050616,2000-12-13T16:42:00.852891,1.0,0.12377852,185.59488,211.10246,NaN,NaN,NaN
891,35.70828586129674,-117.50793998239148,6.968707,2000-12-14T05:51:00.789518,1.0,0.18924816,190.4786,204.15613,NaN,NaN,NaN
995,35.870637994809684,-117.70282898199106,4.9731493,2000-12-14T07:35:00.841476,1.0,0.16518286,172.4981,221.81824,NaN,NaN,NaN
601,35.66913065273199,-117.49404469776648,3.9479222,2000-12-14T01:01:00.988766,1.0,0.053720042,191.8284,199.8389,NaN,NaN,NaN
134,36.05310085059042,-117.84977957047641,3.296482,2000-12-13T17:14:01.078722,1.0,-0.043619253,158.867,241.81926,NaN,NaN,NaN
528,35.903520401111244,-117.69614271607344,4.6013956,2000-12-13T23:48:01.105176,1.0,-0.111015856,173.0313,225.4771,NaN,NaN,NaN
377,35.893174976448954,-117.71869510354094,5.6426687,2000-12-13T21:17:01.412948,1.0,-0.43475676,171.01753,224.29144,NaN,NaN,NaN
248,35.92255978961535,-117.69883980526828,4.5484123,2000-12-13T19:08:01.384070,1.0,-0.40533173,172.74701,227.58449,NaN,NaN,NaN
451,35.57315329199226,-117.5960687833739,6.2372913,2000-12-13T22:31:00.912470,1.0,0.04347882,182.8085,189.00542,NaN,NaN,NaN
530,35.95741381920845,-117.71461152133314,4.534433,2000-12-13T23:50:00.911557,1.0,0.09663282,171.24953,231.42409,NaN,NaN,NaN
266,35.7004825036436,-117.51123757953518,5.8397355,2000-12-13T19:26:00.925952,1.0,0.072125815,190.19855,203.2844,NaN,NaN,NaN
656,35.893858704786396,-117.69213712432344,4.514397,2000-12-14T01:56:00.523456,1.0,0.47099748,173.41365,224.41217,NaN,NaN,NaN
795,36.049925765673656,-117.8528811256034,3.6563272,2000-12-14T04:15:00.852846,1.0,0.14915857,158.59383,241.46222,NaN,NaN,NaN
812,35.92028008180937,-117.72424444680848,4.2982326,2000-12-14T04:32:00.789412,1.0,0.23431267,170.4592,227.28882,NaN,NaN,NaN
440,35.608170934209426,-117.4638544008152,4.8985553,2000-12-13T22:20:00.885154,1.0,0.18636186,194.7073,193.13417,NaN,NaN,NaN
205,35.90669231923709,-117.72567956514395,4.706595,2000-12-13T18:25:00.866761,1.0,0.1284303,170.35841,225.77917,NaN,NaN,NaN
462,35.76720013665005,-117.5717479267534,6.973933,2000-12-13T22:42:01.050746,1.0,-0.07669899,184.57098,210.57387,NaN,NaN,NaN
362,36.056311242167496,-117.85436852197891,3.4380112,2000-12-13T21:02:00.574263,1.0,0.4490201,158.44719,242.16823,NaN,NaN,NaN
537,35.76928997757494,-117.57507479445154,6.921053,2000-12-13T23:57:00.774301,1.0,0.19915377,184.26543,210.79967,NaN,NaN,NaN
573,35.8851955140466,-117.68821001156928,7.205671,2000-12-14T00:33:01.020497,1.0,-0.021262659,173.78685,223.45789,NaN,NaN,NaN
250,35.66611572930475,-117.4814838997328,5.3436246,2000-12-13T19:10:01.204360,1.0,-0.23168138,192.9726,199.52815,NaN,NaN,NaN
488,35.89424443352237,-117.6771067575691,3.8122935,2000-12-13T23:08:01.071559,1.0,0.03268471,174.7697,224.48064,NaN,NaN,NaN
437,35.91717613715417,-117.73144759753141,5.836416,2000-12-13T22:17:01.172771,1.0,-0.21106452,169.81567,226.93248,NaN,NaN,NaN
469,35.88211272087493,-117.67969441009716,5.0931015,2000-12-13T22:49:00.956663,1.0,0.028012266,174.56236,223.13048,NaN,NaN,NaN
242,35.98532639563653,-117.6744173626617,2.9589305,2000-12-13T19:02:01.275095,1.0,-0.20376138,174.81456,234.58861,NaN,NaN,NaN
845,35.66573493536361,-117.47593806376324,4.8820443,2000-12-14T05:05:00.921420,1.0,0.07606747,193.47554,199.49641,NaN,NaN,NaN
653,35.661355971224644,-117.51641682760828,8.564731,2000-12-14T01:53:01.084951,1.0,-0.1565127,189.8214,198.93466,NaN,NaN,NaN
826,35.9684486014089,-117.66313102355949,3.5718772,2000-12-14T04:46:01.103731,1.0,-0.118720904,175.8692,232.73586,NaN,NaN,NaN
478,35.74931544422877,-117.57176256799929,7.4415016,2000-12-13T22:58:01.032885,1.0,-0.06328917,184.61044,208.58998,NaN,NaN,NaN
854,36.067037758643565,-117.85536922710988,3.3675468,2000-12-14T05:14:00.968988,1.0,0.008079203,158.33585,243.35654,NaN,NaN,NaN
384,35.65293842094493,-117.44443540517872,3.4690962,2000-12-13T21:24:01.030770,1.0,0.02552249,196.35826,198.13715,NaN,NaN,NaN
877,35.63623151079341,-117.44083270625106,7.408625,2000-12-14T05:37:01.068932,1.0,-0.2610872,196.7249,196.2909,NaN,NaN,NaN
76,35.58727787612874,-117.41838722693426,4.6443458,2000-12-13T16:16:01.113997,1.0,-0.057436377,198.87718,190.90428,NaN,NaN,NaN
778,35.636564787800246,-117.44377775699003,7.3058605,2000-12-14T03:58:00.753217,1.0,0.061176356,196.4574,196.32219,NaN,NaN,NaN
484,35.639600721664564,-117.44176258917095,4.3109365,2000-12-13T23:04:01.041903,1.0,0.014636415,196.63254,196.66283,NaN,NaN,NaN
438,35.62551624644716,-117.42585578048954,5.936429,2000-12-13T22:18:01.176677,1.0,-0.21027628,198.10728,195.13129,NaN,NaN,NaN
913,36.05120785956173,-117.8581535364922,3.4704485,2000-12-14T06:13:01.070009,1.0,-0.058553208,158.11623,241.59624,NaN,NaN,NaN
950,35.88440423722232,-117.69012292088529,4.6031423,2000-12-14T06:50:01.156341,1.0,-0.12130419,173.61584,223.36685,NaN,NaN,NaN
264,35.88348431946109,-117.70876638613828,4.9532647,2000-12-13T19:24:00.721862,1.0,0.31555936,171.93454,223.2332,NaN,NaN,NaN
983,35.686437509323746,-117.53140526343003,7.840551,2000-12-14T07:23:01.000795,1.0,-0.056102168,188.40623,201.68904,NaN,NaN,NaN
937,36.04950978212242,-117.8480190997741,3.4714918,2000-12-14T06:37:01.084965,1.0,-0.058238722,159.03275,241.42366,NaN,NaN,NaN
401,35.88597250228173,-117.68837500359665,7.1487584,2000-12-13T21:41:00.891830,1.0,0.09981012,173.77028,223.5438,NaN,NaN,NaN
547,35.896535285335375,-117.71961694014551,5.3856235,2000-12-14T00:07:00.898474,1.0,0.085967556,170.92719,224.66264,NaN,NaN,NaN
66,35.601735337490055,-117.59671535561955,5.245703,2000-12-13T16:06:00.897635,1.0,0.049792167,182.68573,192.17473,NaN,NaN,NaN
659,35.6763783889813,-117.46750946248238,5.318952,2000-12-14T01:59:01.058629,1.0,-0.08561496,194.21307,200.69304,NaN,NaN,NaN
146,35.918087807432876,-117.73001590300547,4.540077,2000-12-13T17:26:01.212339,1.0,-0.21341665,169.94296,227.036,NaN,NaN,NaN
724,35.69201233399357,-117.5233098849198,7.71093,2000-12-14T03:04:01.093498,1.0,-0.1383492,189.1259,202.3224,NaN,NaN,NaN
958,35.92373062174772,-117.70287171173497,4.618297,2000-12-14T06:58:01.097962,1.0,-0.11969953,172.38065,227.70753,NaN,NaN,NaN
814,35.599018892025605,-117.39281656509714,6.9873652,2000-12-14T04:34:00.725681,1.0,0.19987243,201.16513,192.25673,NaN,NaN,NaN
14,35.66724364105526,-117.46843866182806,5.4130354,2000-12-13T15:14:00.935329,1.0,0.034247033,194.15082,199.67801,NaN,NaN,NaN
735,35.98461096107009,-117.67721988818973,3.105109,2000-12-14T03:15:01.147233,1.0,-0.10560178,174.5634,234.50444,NaN,NaN,NaN
796,36.055030709473705,-117.85330866624481,3.5350494,2000-12-14T04:16:01.337817,1.0,-0.33286494,158.54521,242.02783,NaN,NaN,NaN
5,35.903991312558695,-117.7036005466782,5.7533655,2000-12-13T15:05:00.877407,1.0,0.09278742,172.3571,225.5167,NaN,NaN,NaN
802,35.92169352991496,-117.68953556277594,4.929425,2000-12-14T04:22:00.904869,1.0,0.05205094,173.58853,227.50421,NaN,NaN,NaN
586,35.980958854229094,-117.66801499304442,3.4649734,2000-12-14T00:46:00.874773,1.0,0.11138602,175.40141,234.11514,NaN,NaN,NaN
731,35.90203599972514,-117.67481232921186,4.1677,2000-12-14T03:11:01.006983,1.0,-0.012262807,174.95992,225.34886,NaN,NaN,NaN
461,35.67391521279358,-117.51613741808812,7.9565663,2000-12-13T22:41:01.245168,1.0,-0.31150606,189.81732,200.32831,NaN,NaN,NaN
578,35.90136431722378,-117.67924379420711,4.1830335,2000-12-14T00:38:01.127438,1.0,-0.10253649,174.56136,225.26675,NaN,NaN,NaN
607,35.951525457144506,-117.7050206657274,4.7781997,2000-12-14T01:07:01.007701,1.0,-0.026368758,172.12727,230.78708,NaN,NaN,NaN
807,36.04970723912316,-117.8489908516154,3.4095078,2000-12-14T04:27:00.739575,1.0,0.28107947,158.9448,241.44405,NaN,NaN,NaN
12,35.5846401542524,-117.61245626106187,5.666003,2000-12-13T15:12:01.175925,1.0,-0.21442117,181.29768,190.25038,NaN,NaN,NaN
49,35.92104858394499,-117.7120877536318,4.3350415,2000-12-13T15:49:01.081059,1.0,-0.01988522,171.55467,227.39447,NaN,NaN,NaN
701,35.6683258573603,-117.48138355290864,1.7746568,2000-12-14T02:41:01.258671,1.0,-0.11914281,192.97643,199.7735,NaN,NaN,NaN
644,35.598251497309484,-117.42974743907754,5.304392,2000-12-14T01:44:01.014954,1.0,-0.0140211275,197.82114,192.09944,NaN,NaN,NaN
551,36.05695311708657,-117.855547917001,3.5161939,2000-12-14T00:11:01.091968,1.0,-0.08432941,158.33966,242.2376,NaN,NaN,NaN
627,35.571361959645905,-117.5898205077778,7.1188726,2000-12-14T01:27:01.292952,1.0,-0.15132064,183.37883,188.81792,NaN,NaN,NaN
187,35.94187961285722,-117.69513154476586,4.3119326,2000-12-13T18:07:00.993549,1.0,0.02529225,173.04013,229.73386,NaN,NaN,NaN
869,35.5768527171018,-117.34763416386748,3.944802,2000-12-14T05:29:00.539395,1.0,0.38402468,205.31442,189.88794,NaN,NaN,NaN
199,35.88740317655242,-117.67636362616382,7.1818347,2000-12-13T18:19:00.973035,1.0,0.02246091,174.85162,223.72304,NaN,NaN,NaN
303,35.75917099285126,-117.57838914526026,7.468174,2000-12-13T20:03:01.092042,1.0,-0.112920046,183.98877,209.67123,NaN,NaN,NaN
418,35.98792850448186,-117.6700167710136,3.0401847,2000-12-13T21:58:00.848134,1.0,0.21420737,175.2057,234.88481,NaN,NaN,NaN
670,35.64078937536225,-117.44449603650622,3.7689452,2000-12-14T02:10:01.250317,1.0,-0.1663882,196.38214,196.78941,NaN,NaN,NaN
824,35.917159618031995,-117.69278029034541,4.4656906,2000-12-14T04:44:00.962656,1.0,0.026624683,173.30547,226.99576,NaN,NaN,NaN
920,35.750437635603966,-117.56861936551219,4.9497614,2000-12-14T06:20:01.081466,1.0,-0.03186274,184.89214,208.72015,NaN,NaN,NaN
57,35.98472930261421,-117.6774896428522,3.2241507,2000-12-13T15:57:00.926527,1.0,0.11734609,174.53882,234.5171,NaN,NaN,NaN
13,35.91100108326993,-117.67456352611724,3.970758,2000-12-13T15:13:00.912391,1.0,0.15168029,174.9629,226.34375,NaN,NaN,NaN
657,35.93923188211568,-117.69831316938514,4.4381776,2000-12-14T01:57:01.076827,1.0,-0.07464407,172.75876,229.43475,NaN,NaN,NaN
561,35.739761326146876,-117.56623630452411,4.4335275,2000-12-14T00:21:01.282171,1.0,-0.18706115,185.13205,207.5402,NaN,NaN,NaN
246,35.91679991316053,-117.7057511813672,4.5618834,2000-12-13T19:06:00.875179,1.0,0.121095486,172.1356,226.93387,NaN,NaN,NaN
927,35.92266951690764,-117.69328348962425,4.5726414,2000-12-14T06:27:00.905262,1.0,0.07769118,173.2482,227.6061,NaN,NaN,NaN
942,35.891209431588564,-117.67463152707266,7.452674,2000-12-14T06:42:00.908438,1.0,0.08991009,174.99974,224.14822,NaN,NaN,NaN
935,35.64302454723297,-117.44350938140911,2.316353,2000-12-14T06:35:01.239830,1.0,-0.10156081,196.46608,197.03925,NaN,NaN,NaN
407,35.93056737441832,-117.68107097934507,4.1969566,2000-12-13T21:47:00.996140,1.0,0.04262855,174.3332,228.503,NaN,NaN,NaN
956,35.889880014722536,-117.67467245083122,7.3048244,2000-12-14T06:56:01.176236,1.0,-0.1761202,174.99893,224.00069,NaN,NaN,NaN
968,35.71351050930109,-117.54595818557961,5.6824255,2000-12-14T07:08:01.350087,1.0,-0.27400744,187.02669,204.66533,NaN,NaN,NaN
442,35.77176450056128,-117.56464453005992,6.7527194,2000-12-13T22:22:00.719283,1.0,0.24957898,185.20279,211.09305,NaN,NaN,NaN
952,35.90929534221932,-117.69489294206787,4.554994,2000-12-14T06:52:00.815252,1.0,0.16183148,173.1317,226.11981,NaN,NaN,NaN
748,35.87079909120964,-117.70154130170921,4.8346815,2000-12-14T03:28:00.792387,1.0,0.25420725,172.61403,221.83829,NaN,NaN,NaN
405,35.90558310346377,-117.67151103049852,3.9616616,2000-12-13T21:45:01.071698,1.0,-0.030201709,175.2502,225.748,NaN,NaN,NaN
996,35.9469836622227,-117.69856341807905,4.831883,2000-12-14T07:36:00.765742,1.0,0.19028375,172.71954,230.2942,NaN,NaN,NaN
259,35.73480773615931,-117.53237259171715,6.5237255,2000-12-13T19:19:00.529876,1.0,0.51939243,188.20636,207.0527,NaN,NaN,NaN
328,35.74921582497809,-117.57820334280625,6.210151,2000-12-13T20:28:01.181841,1.0,-0.18274707,184.0282,208.56729,NaN,NaN,NaN
668,35.90431419078887,-117.67977429897144,4.296427,2000-12-14T02:08:00.928752,1.0,0.067617774,174.50708,225.59306,NaN,NaN,NaN
742,35.91540020172726,-117.73131494248227,5.3471594,2000-12-14T03:22:00.826399,1.0,0.13334574,169.83139,226.7357,NaN,NaN,NaN
189,35.91706479494164,-117.73246935069218,5.802599,2000-12-13T18:09:00.920280,1.0,0.041228976,169.7237,226.91843,NaN,NaN,NaN
661,35.67371445849919,-117.47978267528765,3.5556822,2000-12-14T02:01:00.834986,1.0,0.21279575,193.10852,200.37425,NaN,NaN,NaN
726,35.60776643885246,-117.45887223541307,5.443392,2000-12-14T03:06:01.393872,1.0,-0.35147768,195.1596,193.09882,NaN,NaN,NaN
372,35.64409888551881,-117.45611708466602,5.625987,2000-12-13T21:12:01.024464,1.0,0.048873298,195.32187,197.13422,NaN,NaN,NaN
583,35.6556741374073,-117.52975372719949,9.4016485,2000-12-14T00:43:00.803129,1.0,0.12483207,188.62718,198.27968,NaN,NaN,NaN
764,35.892450429544844,-117.69977640570582,6.0650625,2000-12-14T03:44:00.823932,1.0,0.1518269,172.72702,224.24298,NaN,NaN,NaN
263,35.91385961960497,-117.73433319935133,6.1552854,2000-12-13T19:23:01.205895,1.0,-0.24285603,169.56223,226.55978,NaN,NaN,NaN
127,35.884932103555315,-117.6839654978574,7.433421,2000-12-13T17:07:01.229856,1.0,-0.23309915,174.17064,223.43591,NaN,NaN,NaN
360,35.71504390859044,-117.56096238680003,6.4482384,2000-12-13T21:00:00.788858,1.0,0.18223226,185.66568,204.80801,NaN,NaN,NaN
59,35.92355697804224,-117.70259819324309,4.5577974,2000-12-13T15:59:01.043931,1.0,-0.06171277,172.4057,227.68874,NaN,NaN,NaN
113,35.71638353989596,-117.53538702025692,6.9368253,2000-12-13T16:53:00.889752,1.0,0.15541479,187.97644,205.00345,NaN,NaN,NaN
172,35.90766668137389,-117.7116796353534,4.0867176,2000-12-13T17:52:00.751953,1.0,0.29353434,171.62001,225.91075,NaN,NaN,NaN
455,35.82481764044067,-117.6527275642323,3.8011053,2000-12-13T22:35:00.994138,1.0,0.2003946,177.12286,216.82149,NaN,NaN,NaN
527,35.68212786295284,-117.52660803516848,7.3375716,2000-12-13T23:47:00.766751,1.0,0.17318593,188.85043,201.21986,NaN,NaN,NaN
139,35.615327250403695,-117.41953922299126,6.804911,2000-12-13T17:19:00.755292,1.0,0.17857888,198.70427,194.01337,NaN,NaN,NaN
591,35.61506841817578,-117.41498508887224,6.152377,2000-12-14T00:51:00.663181,1.0,0.19911674,199.11742,193.99353,NaN,NaN,NaN
