network,station,dt,evid1,evid2,phase,cc
X,ST6,0.006813147065959734,919,927,P,1.0
X,ST6,0.01357623585215529,919,665,P,1.0
X,ST6,-0.014817486795208078,919,997,P,1.0
X,ST6,-0.06562561400911171,919,998,P,1.0
X,ST6,-0.12705480739646496,919,802,P,1.0
X,ST6,-0.137178603293738,213,562,P,1.0
X,ST6,-0.0041450184295610485,213,491,P,1.0
X,ST6,-0.007386076802578537,213,172,P,1.0
X,ST6,-0.11411541202780721,213,40,P,1.0
X,ST6,0.12301670704713265,213,756,P,1.0
X,ST6,0.005059267034725908,213,49,P,1.0
X,ST6,-0.08199317761804151,213,295,P,1.0
X,ST6,-0.015136852023414875,55,657,P,1.0
X,ST6,-0.07774394463036936,55,754,P,1.0
X,ST6,0.07665250947260367,55,654,P,1.0
X,ST6,0.000821230642006056,55,617,P,1.0
X,ST6,0.007028268007466618,55,766,P,1.0
X,ST6,-0.05656949199300211,55,967,P,1.0
X,ST6,0.004530299487557572,55,187,P,1.0
X,ST6,-0.03728615643545656,55,9,P,1.0
X,ST6,0.023680724339780374,55,399,P,1.0
X,ST6,-0.11568240587926097,55,77,P,1.0
X,ST6,-0.009029661513712853,460,922,P,1.0
X,ST6,0.035018891688893015,460,170,P,1.0
X,ST6,0.035357206987726215,460,156,P,1.0
X,ST6,0.016057858094435537,460,655,P,1.0
X,ST6,0.04944285106233286,460,880,P,1.0
X,ST6,0.02683745243933843,460,233,P,1.0
X,ST6,-0.010649706654924498,184,826,P,1.0
X,ST6,0.07878943857077873,184,647,P,1.0
X,ST6,0.04802236215139098,184,895,P,1.0
X,ST6,0.047692923762433254,184,212,P,1.0
X,ST6,0.06879181824388447,184,207,P,1.0
X,ST6,-0.0007929960963578972,184,938,P,1.0
X,ST6,0.08734253687892213,184,779,P,1.0
X,ST6,0.013639140534472696,184,194,P,1.0
X,ST6,-0.0029249071733193823,184,247,P,1.0
X,ST6,-0.12381449911532809,527,526,P,1.0
X,ST6,-0.07172193588697282,527,502,P,1.0
X,ST6,0.07126200133205447,294,683,P,1.0
X,ST6,-0.038141518693007595,294,791,P,1.0
X,ST6,0.0005493128662981163,294,338,P,1.0
X,ST6,0.08861455347960955,291,269,P,1.0
X,ST6,0.0038706276739152168,291,19,P,1.0
X,ST6,-0.021224585970925056,291,775,P,1.0
X,ST6,0.10294330521134908,547,817,P,1.0
X,ST6,0.01693895950483902,547,4,P,1.0
X,ST6,0.0527225922372098,547,3,P,1.0
X,ST6,-0.04041092453230171,547,288,P,1.0
X,ST6,-0.019054099558169064,571,474,P,1.0
X,ST6,-0.045885544248289535,571,683,P,1.0
X,ST6,0.11577044777470433,571,288,P,1.0
X,ST6,0.07897386327669972,897,467,P,1.0
X,ST6,-0.009493886448873834,72,6,P,1.0
X,ST6,-0.07002437048850506,72,577,P,1.0
X,ST6,0.0372367917493573,971,281,P,1.0
X,ST6,0.07660814740114887,445,719,P,1.0
X,ST6,0.03789817462807474,793,741,P,1.0
X,ST6,-0.12626810712053166,381,588,P,1.0
X,ST6,-0.08329666421653648,381,933,P,1.0
X,ST6,-0.09557027949626333,381,146,P,1.0
X,ST6,-0.03317659117177831,156,922,P,1.0
X,ST6,-0.011335778999618644,156,170,P,1.0
X,ST6,-0.035438797487036704,156,655,P,1.0
X,ST6,0.006030324133515738,156,880,P,1.0
X,ST6,-0.018835677376742188,156,233,P,1.0
X,ST6,-0.054187409557722596,225,65,P,1.0
X,ST6,-0.055015239452985004,225,217,P,1.0
X,ST6,0.006881906436466875,225,795,P,1.0
X,ST6,0.08363958605199431,225,613,P,1.0
X,ST6,-0.010554358096885588,225,722,P,1.0
X,ST6,0.11930033785584523,225,948,P,1.0
X,ST6,-0.030461520914671907,225,697,P,1.0
X,ST6,0.15618083444606648,225,362,P,1.0
X,ST6,0.056770028013412126,225,422,P,1.0
X,ST6,0.1307171128866849,225,674,P,1.0
X,ST6,0.038034720312549924,225,508,P,1.0
X,ST6,-0.053610700893696,225,224,P,1.0
X,ST6,0.06993971438330822,225,479,P,1.0
X,ST6,0.07252987959767822,225,349,P,1.0
X,ST6,0.027065871356175112,225,267,P,1.0
X,ST6,-0.00521061018373375,264,28,P,1.0
X,ST6,0.0538372053677641,264,669,P,1.0
X,ST6,0.11977966502109075,264,757,P,1.0
X,ST6,-0.01998581730758923,264,805,P,1.0
X,ST6,-0.11979657486028158,264,41,P,1.0
X,ST6,0.012453387915134595,102,798,P,1.0
X,ST6,0.03639312550820166,102,682,P,1.0
X,ST6,0.05013151014516426,102,442,P,1.0
X,ST6,0.027131928595457735,102,549,P,1.0
X,ST6,0.016610092702814057,685,771,P,1.0
X,ST6,-0.07317146079011479,316,259,P,1.0
X,ST6,0.056418390441753744,316,48,P,1.0
X,ST6,-0.009243022579358565,929,630,P,1.0
X,ST6,-0.016868186710991225,929,866,P,1.0
X,ST6,0.023156136889621724,929,330,P,1.0
X,ST6,0.06299489977520928,929,541,P,1.0
X,ST6,-0.11068557619891252,929,496,P,1.0
X,ST6,-0.0298305153217547,194,826,P,1.0
X,ST6,0.07447353072549524,194,647,P,1.0
X,ST6,0.047579687320643244,194,895,P,1.0
X,ST6,0.03913137832550704,194,212,P,1.0
X,ST6,0.05799722805316472,194,207,P,1.0
X,ST6,-0.004598768462837495,194,938,P,1.0
X,ST6,0.06753048637276043,194,779,P,1.0
X,ST6,-0.008881630670633545,194,247,P,1.0
X,ST6,0.009453895800786823,560,650,P,1.0
X,ST6,-0.04058208544020083,560,132,P,1.0
X,ST6,-0.03748714618799421,42,427,P,1.0
X,ST6,-0.16696495442778345,42,235,P,1.0
X,ST6,-0.17777123517071736,42,846,P,1.0
X,ST6,0.03621875668319864,807,200,P,1.0
X,ST6,-0.0730368671109787,807,65,P,1.0
X,ST6,-0.062169415138218026,807,217,P,1.0
X,ST6,-0.059024175221980904,807,229,P,1.0
X,ST6,0.0016797893113705375,807,795,P,1.0
X,ST6,0.046046966110078184,807,613,P,1.0
X,ST6,-0.037605593867863746,807,697,P,1.0
X,ST6,0.1268889935252184,807,362,P,1.0
X,ST6,0.029018695414052536,807,422,P,1.0
X,ST6,0.12479483382203803,807,674,P,1.0
X,ST6,-0.0017609511678452444,807,508,P,1.0
X,ST6,-0.07622623389217174,557,597,P,1.0
X,ST6,-0.04227694658730576,557,857,P,1.0
X,ST6,0.003580078307642553,315,444,P,1.0
X,ST6,0.09852277611323386,315,266,P,1.0
X,ST6,-0.11945459771176598,315,120,P,1.0
X,ST6,-0.017542254537313,413,393,P,1.0
X,ST6,-0.05672290940388709,717,675,P,1.0
X,ST6,-0.03144111025809103,717,480,P,1.0
X,ST6,-0.03900292437666358,717,987,P,1.0
X,ST6,-0.02414771762879332,717,936,P,1.0
X,ST6,0.10198633624961495,770,611,P,1.0
X,ST6,0.0020788646664246092,770,434,P,1.0
X,ST6,0.00013059898379025946,770,931,P,1.0
X,ST6,-0.129473840637356,770,8,P,1.0
X,ST6,-0.07921359189494287,609,117,P,1.0
X,ST6,-0.05607569148615432,609,992,P,1.0
X,ST6,-0.056363645229943846,21,688,P,1.0
X,ST6,-0.10179246362505863,21,157,P,1.0
X,ST6,0.001926854640858929,21,76,P,1.0
X,ST6,-0.12805621160834507,21,703,P,1.0
X,ST6,-0.07686440384068248,21,180,P,1.0
X,ST6,-0.09000548343532717,21,110,P,1.0
X,ST6,-0.054090704252055796,21,524,P,1.0
X,ST6,-0.0037445844727903178,678,337,P,1.0
X,ST6,-0.07556068144444358,888,801,P,1.0
X,ST6,0.0002690144690793309,888,542,P,1.0
X,ST6,0.020962871091594684,888,319,P,1.0
X,ST6,0.010480271177090687,888,833,P,1.0
X,ST6,0.021548950424692292,888,739,P,1.0
X,ST6,-0.051561195028685385,888,321,P,1.0
X,ST6,-0.017616096050015618,888,435,P,1.0
X,ST6,-0.05608934064529186,888,498,P,1.0
X,ST6,0.044610227030428044,888,355,P,1.0
X,ST6,-0.040547957573505315,888,657,P,1.0
X,ST6,-0.03657519001240331,888,815,P,1.0
X,ST6,-0.08605190039794637,888,754,P,1.0
X,ST6,-0.13364007170561265,888,665,P,1.0
X,ST6,-0.11462367934127264,888,359,P,1.0
X,ST6,-0.08238009010366815,888,967,P,1.0
X,ST6,-0.0961220834987323,273,978,P,1.0
X,ST6,-0.05677203342629017,273,45,P,1.0
X,ST6,-0.012212052983694564,938,826,P,1.0
X,ST6,0.0783783814786769,938,647,P,1.0
X,ST6,0.06391305856457609,938,895,P,1.0
X,ST6,0.032740100030173344,938,212,P,1.0
X,ST6,0.0761012931967874,938,207,P,1.0
X,ST6,0.09746590098672715,938,779,P,1.0
X,ST6,0.005220811705792255,938,247,P,1.0
X,ST6,0.053079253558364924,211,818,P,1.0
X,ST6,0.0729954728342852,211,190,P,1.0
X,ST6,0.029650392793026878,211,608,P,1.0
X,ST6,-0.07689081863636969,708,910,P,1.0
X,ST6,-0.0910447919873529,708,336,P,1.0
X,ST6,-0.07334074373278804,708,755,P,1.0
X,ST6,0.06135902414498963,574,204,P,1.0
X,ST6,0.05472867329374401,574,633,P,1.0
X,ST6,0.004920526008012682,574,15,P,1.0
X,ST6,0.07022659644935181,574,446,P,1.0
X,ST6,-0.042074713795598705,574,891,P,1.0
X,ST6,-0.02904179054304844,582,784,P,1.0
X,ST6,0.09514783024640164,582,765,P,1.0
X,ST6,-0.058906768955983284,582,844,P,1.0
X,ST6,0.06316174341634423,582,870,P,1.0
X,ST6,-0.013169011364062273,582,905,P,1.0
X,ST6,0.10790186482573308,49,756,P,1.0
X,ST6,0.05317687508631315,49,570,P,1.0
X,ST6,-0.028728262841960124,49,721,P,1.0
X,ST6,-0.0792570513293035,49,335,P,1.0
X,ST6,-0.10616519899635835,49,295,P,1.0
X,ST6,0.0299424846074402,49,276,P,1.0
X,ST6,0.039041995711956864,680,930,P,1.0
X,ST6,0.029905030606754177,680,208,P,1.0
X,ST6,-0.034232305050106875,680,39,P,1.0
X,ST6,-0.07482219554316523,266,204,P,1.0
X,ST6,-0.11275362326993628,266,444,P,1.0
X,ST6,0.08758602106955221,493,335,P,1.0
X,ST6,0.043609113219777645,493,858,P,1.0
X,ST6,0.07347813860382568,493,514,P,1.0
X,ST6,0.006162178807114345,493,218,P,1.0
X,ST6,-0.07465300084654959,493,248,P,1.0
X,ST6,0.015695407942147313,493,319,P,1.0
X,ST6,-0.010256787576280055,493,833,P,1.0
X,ST6,0.030843480119064244,506,554,P,1.0
X,ST6,-0.027146424345190795,506,652,P,1.0
X,ST6,-0.061733516128587795,506,994,P,1.0
X,ST6,-0.03794438118670358,506,324,P,1.0
X,ST6,-0.008540335032180013,506,845,P,1.0
X,ST6,0.036160282456182025,402,181,P,1.0
X,ST6,0.0870117689057073,829,255,P,1.0
X,ST6,-0.07022751980273587,829,852,P,1.0
X,ST6,0.11517588088473521,183,568,P,1.0
X,ST6,-0.021348126953725934,183,684,P,1.0
X,ST6,-0.04128580479300275,183,616,P,1.0
X,ST6,0.00797601703325899,183,472,P,1.0
X,ST6,-0.008516195795546544,68,562,P,1.0
X,ST6,-0.008030341632175557,68,40,P,1.0
X,ST6,0.0042789580929587095,68,587,P,1.0
X,ST6,0.06208617464597176,661,839,P,1.0
X,ST6,0.10460388478823002,432,269,P,1.0
X,ST6,0.09132251037008406,432,751,P,1.0
X,ST6,0.03616768637241777,432,340,P,1.0
X,ST6,0.07516134184085749,432,809,P,1.0
X,ST6,0.08263090895958261,432,540,P,1.0
X,ST6,0.05947796038709185,614,638,P,1.0
X,ST6,0.08395624059317365,614,769,P,1.0
X,ST6,-0.09795888524211865,779,826,P,1.0
X,ST6,-0.015286910756915583,779,647,P,1.0
X,ST6,0.1123545912575728,779,366,P,1.0
X,ST6,-0.021099493188685044,779,895,P,1.0
X,ST6,-0.04354435993991836,779,212,P,1.0
X,ST6,-0.02184472318499131,779,207,P,1.0
X,ST6,-0.07620967869184814,779,247,P,1.0
X,ST6,0.007222918013649891,549,798,P,1.0
X,ST6,0.05203149053817653,549,682,P,1.0
X,ST6,0.03359490590499687,549,442,P,1.0
X,ST6,-0.06267372342311649,788,615,P,1.0
X,ST6,0.09265271378829534,206,488,P,1.0
X,ST6,-0.044853808986352564,206,192,P,1.0
X,ST6,-0.0594764984001242,206,151,P,1.0
X,ST6,-0.014970649850056634,206,203,P,1.0
X,ST6,-0.1152100546576782,687,190,P,1.0
X,ST6,0.059942741833859614,777,47,P,1.0
X,ST6,0.0010866750974510737,777,671,P,1.0
X,ST6,-0.008340374073110361,727,752,P,1.0
X,ST6,-0.051981558776988734,727,345,P,1.0
X,ST6,0.030947471953472014,727,62,P,1.0
X,ST6,-0.05571245327381538,293,454,P,1.0
X,ST6,0.10005506395065362,293,429,P,1.0
X,ST6,0.038144472452574664,293,307,P,1.0
X,ST6,0.01917455476285669,293,746,P,1.0
X,ST6,-0.05489801506074425,293,973,P,1.0
X,ST6,-0.13872321583468755,293,736,P,1.0
X,ST6,-0.01404463597209479,293,780,P,1.0
X,ST6,0.06795374839905098,293,870,P,1.0
X,ST6,0.04123020988991835,293,476,P,1.0
X,ST6,0.05737873115496685,293,73,P,1.0
X,ST6,0.025746241311072803,293,903,P,1.0
X,ST6,-0.02943354410260312,293,998,P,1.0
X,ST6,-0.03961934717018057,681,966,P,1.0
X,ST6,-0.0012460369163240607,681,644,P,1.0
X,ST6,-0.04009094861168727,681,720,P,1.0
X,ST6,0.052278376537022185,39,930,P,1.0
X,ST6,0.051803314762442494,39,208,P,1.0
X,ST6,-0.09142496589630723,389,88,P,1.0
X,ST6,-0.015002753445740036,389,332,P,1.0
X,ST6,-0.07958202337800803,878,701,P,1.0
X,ST6,-0.08302171034776426,878,427,P,1.0
X,ST6,-0.059131465489189065,878,734,P,1.0
X,ST6,-0.07902210599609118,878,331,P,1.0
X,ST6,0.15855930996020118,218,721,P,1.0
X,ST6,0.08519272016956668,218,335,P,1.0
X,ST6,0.11303410226151556,218,295,P,1.0
X,ST6,0.02589155000748785,218,858,P,1.0
X,ST6,-0.1035588620679606,218,801,P,1.0
X,ST6,-0.1223707051951302,218,993,P,1.0
X,ST6,-0.08798362721636435,218,248,P,1.0
X,ST6,-0.017240767374552136,218,542,P,1.0
X,ST6,0.005420420036606601,218,319,P,1.0
X,ST6,-0.008664496276273427,218,833,P,1.0
X,ST6,0.018868113234835348,559,185,P,1.0
X,ST6,-0.07000825750209763,559,773,P,1.0
X,ST6,0.01246320533758465,30,451,P,1.0
X,ST6,0.016199413749961578,30,623,P,1.0
X,ST6,-0.03701875902852644,30,953,P,1.0
X,ST6,-0.05956178565101531,30,627,P,1.0
X,ST6,0.12965302982359828,19,269,P,1.0
X,ST6,-0.02602316772150795,19,775,P,1.0
X,ST6,0.045303686874391666,575,611,P,1.0
X,ST6,-0.0549411037034082,575,434,P,1.0
X,ST6,-0.06119309904014098,575,931,P,1.0
X,ST6,-0.04646261375266464,261,146,P,1.0
X,ST6,-0.13625839141517448,263,908,P,1.0
X,ST6,-0.011689941772756032,263,437,P,1.0
X,ST6,-0.028585196486653607,604,959,P,1.0
X,ST6,-0.010988904383919897,604,704,P,1.0
X,ST6,0.08751770294629417,916,836,P,1.0
X,ST6,-0.01986939015550064,936,675,P,1.0
X,ST6,0.029544752323395415,936,480,P,1.0
X,ST6,0.02586367511653717,936,987,P,1.0
X,ST6,0.06451744976623974,645,185,P,1.0
X,ST6,-0.005563368034387656,645,986,P,1.0
X,ST6,0.04684408938742947,615,347,P,1.0
X,ST6,-0.14649167062358945,864,373,P,1.0
X,ST6,0.004936070217090225,20,424,P,1.0
X,ST6,0.14187049393124002,20,723,P,1.0
X,ST6,-0.011529941502487902,20,392,P,1.0
X,ST6,-0.04518335306115754,20,192,P,1.0
X,ST6,-0.043909216000759047,20,151,P,1.0
X,ST6,-0.05586618833696237,20,305,P,1.0
X,ST6,-0.03437886475309809,20,203,P,1.0
X,ST6,-0.02051989832094435,20,106,P,1.0
X,ST6,-0.04012342229233863,20,153,P,1.0
X,ST6,0.05391174809029099,157,688,P,1.0
X,ST6,-0.10150548719320232,157,648,P,1.0
X,ST6,0.10480902568458107,157,76,P,1.0
X,ST6,-0.01722677972821755,157,703,P,1.0
X,ST6,0.020445339644707277,157,180,P,1.0
X,ST6,0.031603139497393185,157,110,P,1.0
X,ST6,0.03277827193125158,157,524,P,1.0
X,ST6,-0.060646004934553834,157,82,P,1.0
X,ST6,-0.11902775255929417,157,265,P,1.0
X,ST6,0.011746296991405124,795,200,P,1.0
X,ST6,-0.08081436616241902,795,65,P,1.0
X,ST6,-0.06121159697544741,795,217,P,1.0
X,ST6,0.09007315428869414,795,8,P,1.0
X,ST6,-0.0625531501261379,795,229,P,1.0
X,ST6,0.05028925290935272,795,613,P,1.0
X,ST6,-0.01611917711510714,795,722,P,1.0
X,ST6,0.11107446534841174,795,948,P,1.0
X,ST6,-0.03041358638395905,795,697,P,1.0
X,ST6,0.11961244496379683,795,362,P,1.0
X,ST6,0.024829383461245476,795,422,P,1.0
X,ST6,0.10655645373612133,795,674,P,1.0
X,ST6,-0.039506895223464684,163,465,P,1.0
X,ST6,-0.0979921050894225,163,244,P,1.0
X,ST6,-0.03209074584126394,163,530,P,1.0
X,ST6,-0.012176934797450576,163,651,P,1.0
X,ST6,-0.012079726954444736,163,245,P,1.0
X,ST6,-0.1713761613673239,163,33,P,1.0
X,ST6,0.11590019917864969,248,858,P,1.0
X,ST6,-0.017571834913624438,248,993,P,1.0
X,ST6,-0.07406382952789833,248,476,P,1.0
X,ST6,-0.07094152182696613,248,73,P,1.0
X,ST6,-0.07588347628543624,248,927,P,1.0
X,ST6,-0.04836076168648018,248,665,P,1.0
X,ST6,-0.08414757412126818,248,997,P,1.0
X,ST6,-0.0742420187806579,248,903,P,1.0
X,ST6,-0.12502606670062327,248,998,P,1.0
X,ST6,-0.0413973276349897,231,357,P,1.0
X,ST6,0.059887756407781635,231,847,P,1.0
X,ST6,-0.02602375323014963,231,147,P,1.0
X,ST6,0.04187343580264767,231,816,P,1.0
X,ST6,-0.06981947810748362,231,440,P,1.0
X,ST6,0.14680984069238157,33,465,P,1.0
X,ST6,0.09648340164702285,33,244,P,1.0
X,ST6,0.13331183604672442,33,530,P,1.0
X,ST6,0.14990449974311865,33,651,P,1.0
X,ST6,0.16323987761431494,33,245,P,1.0
X,ST6,-0.05370291998232188,33,654,P,1.0
X,ST6,0.16527599140557908,288,817,P,1.0
X,ST6,0.06359112737590557,288,4,P,1.0
X,ST6,0.09988687767458229,288,619,P,1.0
X,ST6,0.06273968704953432,288,3,P,1.0
X,ST6,-0.028203093988589542,815,801,P,1.0
X,ST6,0.0448957888287375,815,542,P,1.0
X,ST6,0.0467995084033397,815,319,P,1.0
X,ST6,0.06563822909846401,815,833,P,1.0
X,ST6,0.03613271550761722,815,739,P,1.0
X,ST6,-0.004217529045668673,815,321,P,1.0
X,ST6,0.0452028708244422,815,435,P,1.0
X,ST6,-0.03004345000098161,815,498,P,1.0
X,ST6,0.06676786866688099,815,355,P,1.0
X,ST6,0.008789322710124165,815,657,P,1.0
X,ST6,-0.04247639677885294,815,754,P,1.0
X,ST6,-0.061935790535562495,815,359,P,1.0
X,ST6,0.033730633528394074,815,766,P,1.0
X,ST6,-0.024255728759897007,815,967,P,1.0
X,ST6,0.02964161859872618,815,187,P,1.0
X,ST6,0.003461249259493685,815,9,P,1.0
X,ST6,-0.14929682915394615,815,44,P,1.0
X,ST6,-0.06563599441072432,78,679,P,1.0
X,ST6,0.0137796804890472,78,230,P,1.0
X,ST6,0.07238666755270912,36,222,P,1.0
X,ST6,0.06298409080177386,36,164,P,1.0
X,ST6,0.04930453005843389,545,130,P,1.0
X,ST6,0.059347016454629475,545,879,P,1.0
X,ST6,0.04713485974362953,545,899,P,1.0
X,ST6,0.02805743061707729,545,759,P,1.0
X,ST6,-0.00792722655366713,805,28,P,1.0
X,ST6,0.04804536732627266,805,669,P,1.0
X,ST6,0.11700610013018153,442,462,P,1.0
X,ST6,-0.002959886744064784,442,798,P,1.0
X,ST6,-0.005743327431962538,442,682,P,1.0
X,ST6,-0.08612253052491457,362,200,P,1.0
X,ST6,-0.06712612511092939,362,613,P,1.0
X,ST6,0.0010430168595924137,362,948,P,1.0
X,ST6,-0.16219736772725712,362,697,P,1.0
X,ST6,-0.09309628826032443,362,422,P,1.0
X,ST6,-0.004074143379007224,362,674,P,1.0
X,ST6,-0.11753234417860293,362,508,P,1.0
X,ST6,-0.05824112060188191,362,349,P,1.0
X,ST6,-0.13086667776076774,362,267,P,1.0
X,ST6,0.03993789802159267,98,193,P,1.0
X,ST6,0.016254313692783136,98,116,P,1.0
X,ST6,-0.012367701659896767,98,718,P,1.0
X,ST6,0.022919987135300274,98,750,P,1.0
X,ST6,-0.04088790740014985,98,127,P,1.0
X,ST6,-0.055424649500479685,98,25,P,1.0
X,ST6,0.06787931276876953,703,688,P,1.0
X,ST6,-0.0857766251114511,703,648,P,1.0
X,ST6,-0.06614405362570559,703,137,P,1.0
X,ST6,0.11218614565748172,703,76,P,1.0
X,ST6,0.029376559903612282,703,180,P,1.0
X,ST6,0.0714202472834701,703,110,P,1.0
X,ST6,0.06898493732742941,703,524,P,1.0
X,ST6,-0.04936752133126052,703,82,P,1.0
X,ST6,-0.0811779854378758,703,265,P,1.0
X,ST6,0.006354271796923796,299,553,P,1.0
X,ST6,0.007369923253290501,299,838,P,1.0
X,ST6,0.12088529693295794,347,66,P,1.0
X,ST6,-0.05033395649221586,347,27,P,1.0
X,ST6,0.049484333691186946,563,379,P,1.0
X,ST6,0.0066898919953684065,563,709,P,1.0
X,ST6,0.08374356816930746,563,535,P,1.0
X,ST6,0.1046862287221108,338,474,P,1.0
X,ST6,0.06751671370551147,338,683,P,1.0
X,ST6,0.08830499158542372,338,496,P,1.0
X,ST6,0.050092740254362327,688,76,P,1.0
X,ST6,-0.03120638809092682,688,180,P,1.0
X,ST6,-0.020038345058120667,688,110,P,1.0
X,ST6,-0.013533752904178149,688,524,P,1.0
X,ST6,-0.1118951222663718,688,82,P,1.0
X,ST6,-0.015623363404813769,336,910,P,1.0
X,ST6,0.014354776183875862,336,755,P,1.0
X,ST6,0.08656901254074542,180,76,P,1.0
X,ST6,-0.007022269019955379,180,110,P,1.0
X,ST6,0.021578222287336586,180,524,P,1.0
X,ST6,-0.06965828749688735,180,82,P,1.0
X,ST6,-0.15400672210464467,180,265,P,1.0
X,ST6,0.004339494023658371,106,424,P,1.0
X,ST6,0.13204124422649818,106,723,P,1.0
X,ST6,0.006126407460973848,106,392,P,1.0
X,ST6,-0.03526983470342726,106,192,P,1.0
X,ST6,-0.034288387352595075,106,151,P,1.0
X,ST6,-0.0409052490392032,106,305,P,1.0
X,ST6,-0.01897708506259644,106,203,P,1.0
X,ST6,-0.01056167976669573,106,486,P,1.0
X,ST6,-0.02283625322199338,106,153,P,1.0
X,ST6,-0.09634163310908793,207,826,P,1.0
X,ST6,-0.00028379629368569214,207,647,P,1.0
X,ST6,-0.019327170144346255,207,895,P,1.0
X,ST6,-0.0402730233363057,207,212,P,1.0
X,ST6,-0.07368308439841686,207,247,P,1.0
X,ST6,0.07662460282733256,652,554,P,1.0
X,ST6,-0.006855199871599129,652,994,P,1.0
X,ST6,0.03461546915621554,652,324,P,1.0
X,ST6,-0.1298203036734166,652,84,P,1.0
X,ST6,0.020481244199911736,652,845,P,1.0
X,ST6,-0.02938952863557636,766,435,P,1.0
X,ST6,-0.07012458899441266,766,498,P,1.0
X,ST6,0.03872121077665147,766,355,P,1.0
X,ST6,-0.030281058758676833,766,657,P,1.0
X,ST6,-0.10297778994779376,766,754,P,1.0
X,ST6,-0.10053461724071758,766,359,P,1.0
X,ST6,-0.06894133937236681,766,967,P,1.0
X,ST6,-0.005320984048217996,766,187,P,1.0
X,ST6,-0.04095872195748089,766,9,P,1.0
X,ST6,0.012569025655409393,766,399,P,1.0
X,ST6,-0.10679860122677165,766,77,P,1.0
X,ST6,-0.16522026495652326,766,44,P,1.0
X,ST6,-0.03353957613972962,921,620,P,1.0
X,ST6,0.05757000218310397,921,749,P,1.0
X,ST6,-0.14909170279879586,921,535,P,1.0
X,ST6,0.12694019081439745,802,927,P,1.0
X,ST6,0.0975331486476399,802,997,P,1.0
X,ST6,0.09079863039839882,802,903,P,1.0
X,ST6,0.0534176754750616,802,998,P,1.0
X,ST6,0.0170728558586831,7,130,P,1.0
X,ST6,0.0108634662262964,7,899,P,1.0
X,ST6,0.006074254020386477,7,759,P,1.0
X,ST6,-0.07487582362192269,82,648,P,1.0
X,ST6,-0.044530224515412754,82,137,P,1.0
X,ST6,0.07967908285423511,82,110,P,1.0
X,ST6,0.09926830915703257,82,524,P,1.0
X,ST6,-0.056218536774716825,82,265,P,1.0
X,ST6,0.00957744304709187,175,268,P,1.0
X,ST6,0.08981492759702084,566,670,P,1.0
X,ST6,0.09075964308971604,566,457,P,1.0
X,ST6,-0.10365347109198222,566,384,P,1.0
X,ST6,0.08217242572170638,566,67,P,1.0
X,ST6,0.038960352350598026,701,734,P,1.0
X,ST6,0.01906870353288756,701,331,P,1.0
X,ST6,-0.1110124578606756,444,120,P,1.0
X,ST6,-0.0870690860376162,554,994,P,1.0
X,ST6,-0.0593172555248911,554,324,P,1.0
X,ST6,-0.04019632644055895,554,845,P,1.0
X,ST6,-0.07066372194974982,118,698,P,1.0
X,ST6,0.017764953193586622,849,825,P,1.0
X,ST6,-0.023630861385415144,849,869,P,1.0
X,ST6,-0.10511988812998496,849,606,P,1.0
X,ST6,-0.006800964759062422,519,578,P,1.0
X,ST6,-0.10011388750443884,519,91,P,1.0
X,ST6,-0.11359076676651807,519,405,P,1.0
X,ST6,-0.10750215993755488,519,395,P,1.0
X,ST6,-0.11594171255400906,519,260,P,1.0
X,ST6,-0.10911787461950428,519,731,P,1.0
X,ST6,-0.09361102837733914,90,269,P,1.0
X,ST6,-0.04875147186665885,312,400,P,1.0
X,ST6,-0.09629065411531872,312,66,P,1.0
X,ST6,-0.028755024815795623,312,322,P,1.0
X,ST6,-0.05291975947931876,535,379,P,1.0
X,ST6,0.12928066764129642,535,620,P,1.0
X,ST6,-0.13834605545008552,268,259,P,1.0
X,ST6,-0.015974914203125346,684,616,P,1.0
X,ST6,0.14957286525810215,765,40,P,1.0
X,ST6,-0.11741073994681753,765,784,P,1.0
X,ST6,-0.020039788389800084,765,429,P,1.0
X,ST6,-0.06838931869062567,765,307,P,1.0
X,ST6,-0.06405524819878654,765,332,P,1.0
X,ST6,-0.0701884170577755,765,746,P,1.0
X,ST6,-0.04518757518003439,765,870,P,1.0
X,ST6,-0.11480290173998767,765,905,P,1.0
X,ST6,-0.02120320862428114,734,427,P,1.0
X,ST6,-0.07998890419591023,734,171,P,1.0
X,ST6,-0.08930244012890598,847,147,P,1.0
X,ST6,-0.025174113690552724,847,816,P,1.0
X,ST6,-0.06532018242141557,137,966,P,1.0
X,ST6,-0.005741831767362161,137,648,P,1.0
X,ST6,-0.05585871605409004,137,644,P,1.0
X,ST6,-0.027410690281418022,137,265,P,1.0
X,ST6,0.010732448877468945,164,222,P,1.0
X,ST6,-0.06102628437817025,435,801,P,1.0
X,ST6,-0.0006552279618074405,435,542,P,1.0
X,ST6,0.037140549852992186,435,319,P,1.0
X,ST6,0.03455748909428221,435,833,P,1.0
X,ST6,0.011551880283812141,435,739,P,1.0
X,ST6,-0.0439394948760624,435,321,P,1.0
X,ST6,-0.0592215404110602,435,498,P,1.0
X,ST6,0.06251848391590399,435,355,P,1.0
X,ST6,0.004755466265474828,435,657,P,1.0
X,ST6,-0.07366620438154083,435,754,P,1.0
X,ST6,-0.10413356784591332,435,359,P,1.0
X,ST6,-0.05505694420312535,435,967,P,1.0
X,ST6,-0.005819358966000199,435,187,P,1.0
