network,station,dt,evid1,evid2,phase,cc
X,ST21,0.010377436808842622,157,423,P,1.0
X,ST21,0.09373057330771403,574,822,P,1.0
X,ST21,-0.2896636261818718,14,652,P,1.0
X,ST21,0.26255909189996485,14,254,P,1.0
X,ST21,0.03579793287186437,14,831,P,1.0
X,ST21,-0.3633657980708293,14,546,P,1.0
X,ST21,0.013769643518812404,14,947,P,1.0
X,ST21,-0.5538783592561292,969,932,P,1.0
X,ST21,0.03654619614831622,550,570,P,1.0
X,ST21,-0.5161935524151543,550,248,P,1.0
X,ST21,0.2828534418820436,550,188,P,1.0
X,ST21,-0.21628253887529145,550,993,P,1.0
X,ST21,0.08384868363232223,550,319,P,1.0
X,ST21,-0.09916626883949789,550,833,P,1.0
X,ST21,0.2998295894635892,550,218,P,1.0
X,ST21,0.35060663494678096,550,739,P,1.0
X,ST21,-0.13910104985783098,550,919,P,1.0
X,ST21,0.034660663264504496,550,374,P,1.0
X,ST21,-0.03797826732238594,303,462,P,1.0
X,ST21,0.12214379322486756,303,798,P,1.0
X,ST21,-0.08327781245554113,303,431,P,1.0
X,ST21,0.2061926808052296,303,537,P,1.0
X,ST21,-0.6779765502565166,491,640,P,1.0
X,ST21,-0.23731866833315446,916,909,P,1.0
X,ST21,-0.14699481109735732,962,908,P,1.0
X,ST21,0.23044451930904125,962,189,P,1.0
X,ST21,0.35831062537953284,962,639,P,1.0
X,ST21,-0.18697937654044544,156,382,P,1.0
X,ST21,0.017359479082050294,156,233,P,1.0
X,ST21,0.2965079898963282,156,364,P,1.0
X,ST21,-0.24206621635531725,37,797,P,1.0
X,ST21,0.048166634036384104,525,964,P,1.0
X,ST21,0.12326375546343152,207,194,P,1.0
X,ST21,0.12919442305801876,207,184,P,1.0
X,ST21,0.23782171183977974,207,366,P,1.0
X,ST21,-0.3341679918254198,207,417,P,1.0
X,ST21,0.14400244237114807,207,326,P,1.0
X,ST21,-0.29562276579481456,207,938,P,1.0
X,ST21,0.5834705952619426,207,304,P,1.0
X,ST21,0.3337390216668073,228,205,P,1.0
X,ST21,0.2762531799358481,228,811,P,1.0
X,ST21,0.4686250763088963,228,817,P,1.0
X,ST21,0.41206553131884255,228,933,P,1.0
X,ST21,0.21156634808790153,228,146,P,1.0
X,ST21,-0.016987297693221836,228,40,P,1.0
X,ST21,0.18864150715101288,453,201,P,1.0
X,ST21,0.028038916673942912,453,601,P,1.0
X,ST21,0.07730753830150204,453,178,P,1.0
X,ST21,0.5787685770594723,453,972,P,1.0
X,ST21,-0.32657226332433514,996,289,P,1.0
X,ST21,-0.4587608868454406,996,321,P,1.0
X,ST21,-0.24052479321947007,996,754,P,1.0
X,ST21,-0.12257483847233525,224,2,P,1.0
X,ST21,-0.3603038933154796,224,937,P,1.0
X,ST21,-0.3762447760104663,224,65,P,1.0
X,ST21,-0.3105739235085499,224,217,P,1.0
X,ST21,-0.24912073352986222,224,508,P,1.0
X,ST21,0.0880952324237023,295,957,P,1.0
X,ST21,-0.32592182596443603,295,493,P,1.0
X,ST21,-0.13700447764166274,295,570,P,1.0
X,ST21,-0.3537568179359026,295,993,P,1.0
X,ST21,-0.29432058402039846,295,919,P,1.0
X,ST21,-0.3463312528590023,295,952,P,1.0
X,ST21,0.22489708722823062,945,898,P,1.0
X,ST21,-0.017633647430447486,937,225,P,1.0
X,ST21,0.23178898693509498,937,2,P,1.0
X,ST21,-0.01679458709748124,937,65,P,1.0
X,ST21,0.05084128386246546,937,217,P,1.0
X,ST21,-0.22837613790015096,834,336,P,1.0
X,ST21,-0.041777911518225,834,90,P,1.0
X,ST21,-0.20668418533828664,834,884,P,1.0
X,ST21,-0.08937074636869206,834,459,P,1.0
X,ST21,0.14605013400911904,981,935,P,1.0
X,ST21,0.021995628194262727,981,566,P,1.0
X,ST21,0.2586677066939914,981,94,P,1.0
X,ST21,-0.13475907964556355,135,336,P,1.0
X,ST21,0.07688118563718088,135,755,P,1.0
X,ST21,0.17400189968944407,135,500,P,1.0
X,ST21,0.08906835032376942,135,90,P,1.0
X,ST21,0.030016223750516657,135,634,P,1.0
X,ST21,-0.18779242806025628,135,678,P,1.0
X,ST21,-0.0929301720018869,135,884,P,1.0
X,ST21,0.022876025694069362,135,459,P,1.0
X,ST21,-0.2763048032244636,247,443,P,1.0
X,ST21,-0.4391298259769043,247,826,P,1.0
X,ST21,-0.2319807753270507,247,808,P,1.0
X,ST21,-0.5207511313677926,247,450,P,1.0
X,ST21,0.5648757341994853,380,393,P,1.0
X,ST21,0.6414473316527372,380,413,P,1.0
X,ST21,-0.10505564513323663,94,935,P,1.0
X,ST21,-0.2505979609913134,94,384,P,1.0
X,ST21,0.22679328941524174,94,100,P,1.0
X,ST21,0.009715754458189117,194,184,P,1.0
X,ST21,0.0967838253164429,194,366,P,1.0
X,ST21,-0.43415393595702845,194,938,P,1.0
X,ST21,-0.39338286077223467,947,546,P,1.0
X,ST21,-0.020819845304215795,769,124,P,1.0
X,ST21,-0.18637260560001986,444,315,P,1.0
X,ST21,-0.3771940378369512,444,806,P,1.0
X,ST21,-0.13193085088209688,62,353,P,1.0
X,ST21,-0.1583788679643793,62,751,P,1.0
X,ST21,0.345249135107452,338,95,P,1.0
X,ST21,-0.44340779404915376,338,186,P,1.0
X,ST21,0.08285675020257037,338,764,P,1.0
X,ST21,-0.4037698338327462,338,571,P,1.0
X,ST21,0.3520633319286819,367,468,P,1.0
X,ST21,0.4860697455851002,367,476,P,1.0
X,ST21,-0.15873842230321805,367,114,P,1.0
X,ST21,-0.0062835590927399244,367,905,P,1.0
X,ST21,0.328418208164688,367,850,P,1.0
X,ST21,0.5360605063207914,367,870,P,1.0
X,ST21,0.033671709259015054,367,844,P,1.0
X,ST21,0.02956797822604247,601,178,P,1.0
X,ST21,0.6003870090258729,883,468,P,1.0
X,ST21,0.5731846416613287,883,850,P,1.0
X,ST21,0.26816803325729555,883,844,P,1.0
X,ST21,0.32275959060070414,883,223,P,1.0
X,ST21,0.31722834180889325,171,734,P,1.0
X,ST21,0.2716193141697448,171,475,P,1.0
X,ST21,0.08150916083908875,171,729,P,1.0
X,ST21,0.22493437613719808,809,158,P,1.0
X,ST21,0.2188286205309395,809,540,P,1.0
X,ST21,0.21041412206274365,809,747,P,1.0
X,ST21,-0.39279633885958487,809,302,P,1.0
X,ST21,-0.05090221792682782,809,243,P,1.0
X,ST21,-0.19798651298425896,401,43,P,1.0
X,ST21,-0.3817582215678373,401,98,P,1.0
X,ST21,-0.1863022953868794,401,750,P,1.0
X,ST21,-0.24819333689812645,401,637,P,1.0
X,ST21,-0.19228350281743944,401,511,P,1.0
X,ST21,-0.10870273593604478,401,25,P,1.0
X,ST21,0.07529684658327947,401,772,P,1.0
X,ST21,-0.647451242129741,401,718,P,1.0
X,ST21,-0.35751784521465246,401,127,P,1.0
X,ST21,0.4817259585105842,900,547,P,1.0
X,ST21,0.12228775600025278,990,193,P,1.0
X,ST21,-0.15795940882099765,990,737,P,1.0
X,ST21,0.01995815975923279,990,671,P,1.0
X,ST21,0.21185469000753976,990,25,P,1.0
X,ST21,-0.03715578550396924,205,811,P,1.0
X,ST21,0.1570212371630252,205,817,P,1.0
X,ST21,-0.5909077881589672,205,902,P,1.0
X,ST21,0.11926971357195984,45,513,P,1.0
X,ST21,-0.2896073362183961,84,477,P,1.0
X,ST21,0.4844225977034852,289,651,P,1.0
X,ST21,-0.2595548273988096,402,181,P,1.0
X,ST21,-0.22142065985716483,703,283,P,1.0
X,ST21,0.08159787423879901,703,391,P,1.0
X,ST21,0.02313811797708144,703,648,P,1.0
X,ST21,0.01653417349191264,703,644,P,1.0
X,ST21,0.06562827680729563,703,137,P,1.0
X,ST21,0.1957220915283071,703,423,P,1.0
X,ST21,0.12583827391668528,190,360,P,1.0
X,ST21,0.20864458502837374,815,321,P,1.0
X,ST21,0.06848586775230178,815,59,P,1.0
X,ST21,0.290174795930215,815,369,P,1.0
X,ST21,0.45052818589822985,964,991,P,1.0
X,ST21,-0.28035681104798293,860,436,P,1.0
X,ST21,-0.2042268615784384,860,965,P,1.0
X,ST21,0.05697144851931797,140,600,P,1.0
X,ST21,-0.083875720809289,140,750,P,1.0
X,ST21,-0.1379386964065777,140,637,P,1.0
X,ST21,-0.09517690831154207,140,511,P,1.0
X,ST21,0.01930912783506442,140,25,P,1.0
X,ST21,0.16996560898484087,140,772,P,1.0
X,ST21,-0.2794645424321134,140,127,P,1.0
X,ST21,0.17734998981676547,140,705,P,1.0
X,ST21,0.16606725622053836,330,441,P,1.0
X,ST21,0.2238755360008512,330,329,P,1.0
X,ST21,0.3130784991574895,330,683,P,1.0
X,ST21,0.2466200031991262,861,461,P,1.0
X,ST21,0.9647898777421328,861,433,P,1.0
X,ST21,0.10093363621749615,861,629,P,1.0
X,ST21,0.7279672243931599,861,567,P,1.0
X,ST21,0.38832502752689624,878,734,P,1.0
X,ST21,-0.489756762146224,100,384,P,1.0
X,ST21,-0.09226825855237925,275,670,P,1.0
X,ST21,-0.04722952429730964,275,566,P,1.0
X,ST21,0.33493568622742903,275,581,P,1.0
X,ST21,-0.05723845388065664,275,306,P,1.0
X,ST21,-0.04633025801998877,275,501,P,1.0
X,ST21,0.1442744294935393,9,77,P,1.0
X,ST21,-0.16643129741783774,539,619,P,1.0
X,ST21,0.006630487188685865,539,437,P,1.0
X,ST21,0.3202884184513965,678,19,P,1.0
X,ST21,0.08005650039318193,678,884,P,1.0
X,ST21,0.2093664929820107,678,459,P,1.0
X,ST21,-0.572725354852681,399,665,P,1.0
X,ST21,0.012586579779683405,399,569,P,1.0
X,ST21,-0.22614179757623823,399,754,P,1.0
X,ST21,-0.2653497070957604,399,93,P,1.0
X,ST21,-0.2151727360041335,399,967,P,1.0
X,ST21,-0.0869374216072343,399,53,P,1.0
X,ST21,-0.3001904183103371,399,622,P,1.0
X,ST21,-0.23213953730881412,399,187,P,1.0
X,ST21,-0.19647013138245523,926,705,P,1.0
X,ST21,-0.3760548466431273,926,199,P,1.0
X,ST21,0.021619804616961252,926,658,P,1.0
X,ST21,0.35751551979116936,682,798,P,1.0
X,ST21,0.5131638054056133,682,442,P,1.0
X,ST21,-0.30707642547372294,705,637,P,1.0
X,ST21,-0.25772346273774405,705,511,P,1.0
X,ST21,-0.4404013839770957,705,127,P,1.0
X,ST21,-0.19668068800484395,705,199,P,1.0
X,ST21,0.19116123456996248,705,658,P,1.0
X,ST21,-0.44633737345820396,912,310,P,1.0
X,ST21,-0.028749394303152084,912,591,P,1.0
X,ST21,0.015339899720607685,405,874,P,1.0
X,ST21,0.027989764221361874,405,519,P,1.0
X,ST21,-0.002375454156416641,405,732,P,1.0
X,ST21,-0.331671019545025,154,493,P,1.0
X,ST21,-0.5167545100280878,154,40,P,1.0
X,ST21,-0.32302001127028385,154,68,P,1.0
X,ST21,-0.04186338425100106,154,730,P,1.0
X,ST21,-0.22860912421945304,154,111,P,1.0
X,ST21,0.16091299244445184,154,209,P,1.0
X,ST21,0.054482173549459695,50,311,P,1.0
X,ST21,0.36216563370267424,50,785,P,1.0
X,ST21,0.13570774019155335,50,66,P,1.0
X,ST21,-0.020955502502249826,589,286,P,1.0
X,ST21,0.00015921981334717948,589,843,P,1.0
X,ST21,0.08592109140412289,865,554,P,1.0
X,ST21,0.6468487154672413,865,254,P,1.0
X,ST21,-0.08319077260035092,865,122,P,1.0
X,ST21,0.4574299989727488,508,694,P,1.0
X,ST21,0.24933088160965222,903,919,P,1.0
X,ST21,0.3925847996794222,903,297,P,1.0
X,ST21,0.3490994560053792,903,774,P,1.0
X,ST21,-0.09201178851999323,903,73,P,1.0
X,ST21,0.1705552573411138,903,952,P,1.0
X,ST21,0.1351836321924011,903,308,P,1.0
X,ST21,0.21320542884085295,903,802,P,1.0
X,ST21,0.21777152801836083,932,344,P,1.0
X,ST21,-0.5561323874827886,811,640,P,1.0
X,ST21,0.18388612342753138,811,817,P,1.0
X,ST21,-0.5380380808243216,811,902,P,1.0
X,ST21,0.11495724290387879,811,933,P,1.0
X,ST21,-0.0925154279066195,321,833,P,1.0
X,ST21,0.22649678566130832,321,754,P,1.0
X,ST21,0.342129278933173,652,506,P,1.0
X,ST21,-0.038833404860958314,652,554,P,1.0
X,ST21,0.5448229002514268,652,254,P,1.0
X,ST21,-0.18905716920033677,652,122,P,1.0
X,ST21,0.3189632842335342,652,831,P,1.0
X,ST21,-0.4574584911484265,4,377,P,1.0
X,ST21,-0.15118976332460496,4,640,P,1.0
X,ST21,0.11658950269863556,200,913,P,1.0
X,ST21,0.37388684949416506,200,422,P,1.0
X,ST21,0.12380959335028331,200,134,P,1.0
X,ST21,0.042033510552773753,610,70,P,1.0
X,ST21,0.7306153854695637,696,936,P,1.0
X,ST21,0.5705800946354829,114,875,P,1.0
X,ST21,0.5230679702730788,114,468,P,1.0
X,ST21,0.6297262124222903,114,476,P,1.0
X,ST21,0.14492192836528736,114,905,P,1.0
X,ST21,0.5306508111035758,114,346,P,1.0
X,ST21,0.1971268913552739,40,493,P,1.0
X,ST21,0.2861042307051962,40,111,P,1.0
X,ST21,0.34043732585505043,40,246,P,1.0
X,ST21,-0.10580391756528708,88,150,P,1.0
X,ST21,-0.2515879684836067,88,125,P,1.0
X,ST21,0.06764573807626989,475,734,P,1.0
X,ST21,-0.6484703193986695,475,292,P,1.0
X,ST21,-0.024324102709845516,519,874,P,1.0
X,ST21,-0.07556544527753807,519,664,P,1.0
X,ST21,0.24027005395811396,519,13,P,1.0
X,ST21,-0.09215423994339694,519,447,P,1.0
X,ST21,-0.053795426711207864,519,732,P,1.0
X,ST21,-0.22758648448202395,885,790,P,1.0
X,ST21,-0.29379158419804646,124,614,P,1.0
X,ST21,0.5838707170371839,428,244,P,1.0
X,ST21,0.3810623650341021,428,406,P,1.0
X,ST21,0.2289136230620975,428,495,P,1.0
X,ST21,0.19730901005792695,428,617,P,1.0
X,ST21,0.5560737580588156,428,33,P,1.0
X,ST21,0.1769743866988446,127,43,P,1.0
X,ST21,0.1973163433070171,127,750,P,1.0
X,ST21,0.11841584879783369,127,637,P,1.0
X,ST21,0.1810699984740341,127,511,P,1.0
X,ST21,0.26975096695503287,127,25,P,1.0
X,ST21,0.4477841743541647,127,772,P,1.0
X,ST21,-0.13106775992019162,577,461,P,1.0
X,ST21,0.5561011493146918,577,433,P,1.0
X,ST21,0.18951145018703952,577,492,P,1.0
X,ST21,0.028305266995530536,776,181,P,1.0
X,ST21,0.09793434317184677,776,222,P,1.0
X,ST21,0.3795625785510202,908,189,P,1.0
X,ST21,0.10123642835014192,450,826,P,1.0
X,ST21,0.2820256103950083,450,808,P,1.0
X,ST21,-0.06370858093997081,739,188,P,1.0
X,ST21,-0.26853025054090873,739,319,P,1.0
X,ST21,-0.4525644504568848,739,833,P,1.0
X,ST21,-0.0633710348512795,739,218,P,1.0
X,ST21,-0.3003327632655721,739,374,P,1.0
X,ST21,0.5818512979392995,149,83,P,1.0
X,ST21,0.29797522679345134,149,661,P,1.0
X,ST21,0.3401765813577903,149,506,P,1.0
X,ST21,-0.03586637713036048,329,441,P,1.0
X,ST21,0.10074543451551861,329,683,P,1.0
X,ST21,-0.3099135087424484,93,665,P,1.0
X,ST21,0.2801474604065064,93,569,P,1.0
X,ST21,0.029757580577681686,93,754,P,1.0
X,ST21,0.07194384236134597,93,967,P,1.0
X,ST21,0.1562733502109264,93,53,P,1.0
X,ST21,-0.022974017570297343,93,622,P,1.0
X,ST21,0.05016745784651952,93,187,P,1.0
X,ST21,0.49617493392880413,382,364,P,1.0
X,ST21,-0.3815417570590134,586,510,P,1.0
X,ST21,0.3345165571179987,586,304,P,1.0
X,ST21,-0.8308044101896194,694,481,P,1.0
X,ST21,0.08751380055029143,694,362,P,1.0
X,ST21,-0.1123896659413363,694,674,P,1.0
X,ST21,-0.3861283616435506,694,267,P,1.0
X,ST21,-0.3382849620282327,694,2,P,1.0
X,ST21,-0.5026395431053415,694,217,P,1.0
X,ST21,-0.22830180325411634,785,66,P,1.0
X,ST21,0.20010887221291013,722,2,P,1.0
X,ST21,0.017566507846469584,722,217,P,1.0
X,ST21,-0.11710673722510816,722,911,P,1.0
X,ST21,-0.004259770356324681,873,716,P,1.0
X,ST21,-0.06177682311546831,999,633,P,1.0
X,ST21,-0.14217811084445228,999,446,P,1.0
X,ST21,-0.6999600111724702,432,302,P,1.0
X,ST21,-0.22870736675529743,432,81,P,1.0
X,ST21,0.028716758491086666,432,410,P,1.0
X,ST21,-0.26289298685694723,67,670,P,1.0
X,ST21,0.15324703596363978,67,581,P,1.0
X,ST21,0.02212084911618266,67,596,P,1.0
X,ST21,0.2710589942055719,67,745,P,1.0
X,ST21,-0.22765395856268736,67,306,P,1.0
X,ST21,-0.1982694385804744,67,501,P,1.0
X,ST21,0.049752049251581346,960,258,P,1.0
X,ST21,-0.05893149661627358,15,169,P,1.0
X,ST21,-0.5589802226819739,15,298,P,1.0
X,ST21,0.0938664015820253,802,927,P,1.0
X,ST21,0.0660849608890961,802,997,P,1.0
X,ST21,0.26541448799101375,802,369,P,1.0
X,ST21,-0.10607287694121784,892,467,P,1.0
X,ST21,-0.5145109968569631,636,411,P,1.0
X,ST21,-0.8485509304189706,636,728,P,1.0
X,ST21,0.09776658789684761,95,683,P,1.0
X,ST21,-0.25855528992239546,95,764,P,1.0
X,ST21,-0.7456228544757206,95,571,P,1.0
X,ST21,0.5505706176946,365,567,P,1.0
X,ST21,0.0316562407066836,365,502,P,1.0
X,ST21,-0.4367559774538651,365,298,P,1.0
X,ST21,-0.1275007804861491,462,470,P,1.0
X,ST21,0.1545158842103753,462,798,P,1.0
X,ST21,0.2511466960862151,462,537,P,1.0
X,ST21,0.011269449228495945,670,566,P,1.0
X,ST21,0.4127488372949133,670,581,P,1.0
X,ST21,0.2843224290025736,670,596,P,1.0
X,ST21,0.37285497057571537,670,69,P,1.0
X,ST21,0.0033802234463312965,670,306,P,1.0
X,ST21,0.046044144415743955,670,501,P,1.0
X,ST21,-0.34765496391370865,533,479,P,1.0
X,ST21,-0.5630567556910353,533,911,P,1.0
X,ST21,0.3198966893002717,728,411,P,1.0
X,ST21,0.7536270551330803,728,455,P,1.0
X,ST21,-0.20586350101079556,808,826,P,1.0
X,ST21,0.0489270021823542,346,875,P,1.0
X,ST21,-0.4236966680159788,346,150,P,1.0
X,ST21,0.10076054671743574,346,656,P,1.0
X,ST21,0.4325302302566789,827,852,P,1.0
X,ST21,-0.37893778007495765,876,664,P,1.0
X,ST21,-0.041178849911544614,876,13,P,1.0
X,ST21,-0.3446958428341659,876,732,P,1.0
X,ST21,-0.5788742486780946,925,146,P,1.0
X,ST21,-0.16375183299684626,925,210,P,1.0
X,ST21,-0.6059484037372248,925,74,P,1.0
X,ST21,-0.4536845452324079,925,588,P,1.0
X,ST21,-0.34876973808793593,925,261,P,1.0
X,ST21,-0.5294691176123226,925,901,P,1.0
X,ST21,-0.14090282083480435,925,209,P,1.0
X,ST21,0.24766764528879706,243,158,P,1.0
X,ST21,0.2660433414515309,243,540,P,1.0
X,ST21,0.15758517066646133,243,751,P,1.0
X,ST21,-0.36981738236902567,243,302,P,1.0
X,ST21,0.42654533214209506,103,547,P,1.0
X,ST21,-0.1961554197782933,619,902,P,1.0
X,ST21,0.14160630459567558,619,441,P,1.0
X,ST21,-0.2651305280807013,218,570,P,1.0
X,ST21,-0.828057607677137,218,248,P,1.0
X,ST21,-0.019888875993276066,218,188,P,1.0
X,ST21,-0.5056512420379238,218,993,P,1.0
X,ST21,-0.21963113836274656,218,319,P,1.0
X,ST21,-0.3890123349365557,218,833,P,1.0
X,ST21,-0.4406749436254495,218,919,P,1.0
X,ST21,-0.4245364620541181,218,59,P,1.0
X,ST21,0.07315813834922795,623,460,P,1.0
X,ST21,0.054617764742050885,774,297,P,1.0
X,ST21,-0.3225976686491745,774,645,P,1.0
X,ST21,-0.3116656304553675,774,185,P,1.0
X,ST21,-0.4155467343972641,774,780,P,1.0
X,ST21,-0.4311131187808195,774,73,P,1.0
X,ST21,-0.4340567642525179,591,310,P,1.0
X,ST21,-0.1066777244576727,898,71,P,1.0
X,ST21,-0.008205189231899312,663,305,P,1.0
X,ST21,-0.07150952963358617,663,20,P,1.0
X,ST21,-0.2473348688869296,663,280,P,1.0
X,ST21,-0.36105353724672157,663,153,P,1.0
X,ST21,0.017273736724523703,632,830,P,1.0
X,ST21,-0.13691962414664352,230,587,P,1.0
X,ST21,-0.2729296993524985,230,635,P,1.0
X,ST21,0.05730524784420941,230,246,P,1.0
X,ST21,-0.8515135565010757,624,232,P,1.0
X,ST21,-0.47980285392548355,624,662,P,1.0
X,ST21,-0.1638833134127287,767,417,P,1.0
X,ST21,0.01736596991040108,822,633,P,1.0
X,ST21,-0.02585971336497088,822,446,P,1.0
X,ST21,-0.6814666651331457,433,198,P,1.0
X,ST21,-0.7095069743835346,433,461,P,1.0
X,ST21,-0.5199524032707071,433,6,P,1.0
X,ST21,-0.38127707981764813,433,492,P,1.0
X,ST21,-0.026694136287048902,353,751,P,1.0
X,ST21,0.13784193020889973,353,727,P,1.0
X,ST21,0.3406616310146193,664,13,P,1.0
X,ST21,0.009689067968750836,664,447,P,1.0
X,ST21,0.039464874580383044,664,732,P,1.0
X,ST21,0.47900985080428754,836,711,P,1.0
X,ST21,0.237781938348565,836,546,P,1.0
X,ST21,-0.07400621240835209,836,909,P,1.0
X,ST21,-0.22589288542676045,449,714,P,1.0
X,ST21,0.00001834163429345441,449,963,P,1.0
X,ST21,-0.3780398267115487,517,132,P,1.0
X,ST21,0.21172441026348435,561,445,P,1.0
X,ST21,0.12121885699266056,561,702,P,1.0
X,ST21,-0.18749328721093325,735,51,P,1.0
X,ST21,-0.09272970156997735,735,242,P,1.0
X,ST21,0.15050779926597424,730,957,P,1.0
X,ST21,-0.2409174487267082,730,146,P,1.0
X,ST21,-0.07168225645111824,730,570,P,1.0
X,ST21,-0.1965223523553573,730,111,P,1.0
X,ST21,-0.21459886206525877,730,901,P,1.0
X,ST21,-0.5107955453395066,764,571,P,1.0
X,ST21,-0.40363736220049984,957,146,P,1.0
X,ST21,-0.4346304034628353,957,493,P,1.0
X,ST21,-0.23436903062611447,957,570,P,1.0
X,ST21,-0.33748414312226666,957,111,P,1.0
X,ST21,-0.4575249286189727,957,993,P,1.0
X,ST21,0.013104274866409527,511,43,P,1.0
X,ST21,0.019130060669022262,511,750,P,1.0
X,ST21,-0.06148557359638363,511,637,P,1.0
X,ST21,0.08182449471452018,511,25,P,1.0
X,ST21,0.2625291087377048,511,772,P,1.0
X,ST21,-0.4569314356959602,511,718,P,1.0
X,ST21,-0.26792271951959307,387,488,P,1.0
X,ST21,-0.1471347272271569,387,874,P,1.0
X,ST21,0.5229357452243819,150,656,P,1.0
X,ST21,-0.12418641552469546,150,125,P,1.0
X,ST21,-0.23671375430154182,150,192,P,1.0
X,ST21,0.21833497410162747,211,520,P,1.0
X,ST21,-0.16908486323704466,463,798,P,1.0
X,ST21,0.10319188991841852,463,166,P,1.0
X,ST21,0.21887521236413382,493,570,P,1.0
X,ST21,0.1096124249362758,493,111,P,1.0
X,ST21,-0.030195837965207115,493,993,P,1.0
X,ST21,0.14277511254907838,493,246,P,1.0
X,ST21,0.16981315743617267,493,801,P,1.0
X,ST21,0.18424104333235783,699,27,P,1.0
X,ST21,-0.3443098961964814,653,198,P,1.0
X,ST21,-0.16222751632804375,653,6,P,1.0
X,ST21,0.38388896817580315,653,970,P,1.0
X,ST21,0.21110159675341544,653,768,P,1.0
X,ST21,-0.12622850209037942,736,780,P,1.0
X,ST21,-0.18473072644950966,713,683,P,1.0
X,ST21,-0.7862780676951484,713,582,P,1.0
X,ST21,-0.38313126382248275,919,248,P,1.0
X,ST21,0.42865446251151923,919,188,P,1.0
X,ST21,-0.05397171333451909,919,993,P,1.0
X,ST21,0.23992807977751496,919,319,P,1.0
X,ST21,0.16165920788315694,919,297,P,1.0
X,ST21,-0.0523206680762103,919,952,P,1.0
X,ST21,0.015093848301621174,919,59,P,1.0
X,ST21,0.14063817015827026,919,801,P,1.0
X,ST21,-0.11104854081020381,142,598,P,1.0
X,ST21,-0.22556671707084022,142,83,P,1.0
X,ST21,0.45253558796314153,629,492,P,1.0
X,ST21,0.2966950873854707,629,698,P,1.0
X,ST21,0.039631509143818355,457,566,P,1.0
X,ST21,0.33627204757907486,457,69,P,1.0
X,ST21,-0.18036507783215794,488,192,P,1.0
X,ST21,0.11307585184330315,488,874,P,1.0
X,ST21,0.2752845159513055,223,468,P,1.0
X,ST21,0.22476855451067027,223,850,P,1.0
X,ST21,0.19086074038540915,665,374,P,1.0
X,ST21,-0.21183525930483124,665,185,P,1.0
X,ST21,0.5699339451364142,665,569,P,1.0
X,ST21,0.37774959323610496,665,967,P,1.0
X,ST21,-0.0626529465219272,576,66,P,1.0
X,ST21,-0.14173189369501665,576,368,P,1.0
X,ST21,0.27682895088726567,614,638,P,1.0
X,ST21,-0.009546640705278265,614,939,P,1.0
X,ST21,0.4549464955956485,718,43,P,1.0
X,ST21,0.2621983631552521,718,98,P,1.0
X,ST21,0.47269466542526023,718,750,P,1.0
X,ST21,0.5240420052559449,718,25,P,1.0
X,ST21,0.7354121391193905,718,772,P,1.0
X,ST21,0.11777943519038035,855,787,P,1.0
X,ST21,-0.14968163946994473,855,192,P,1.0
X,ST21,0.225723128717986,187,569,P,1.0
X,ST21,0.01139516950197838,187,754,P,1.0
X,ST21,0.02116361000945334,187,967,P,1.0
X,ST21,0.14094410656627582,187,53,P,1.0
X,ST21,-0.061590992936824636,187,622,P,1.0
X,ST21,-0.5849965002226634,547,377,P,1.0
X,ST21,-0.09104900873663538,570,111,P,1.0
X,ST21,0.24281187374808066,570,188,P,1.0
X,ST21,-0.24513744005101487,570,993,P,1.0
X,ST21,0.07014226236210884,570,319,P,1.0
X,ST21,-0.395396194434237,768,6,P,1.0
X,ST21,0.16313680174438916,768,970,P,1.0
X,ST21,-0.41383399309479274,485,971,P,1.0
X,ST21,0.24851719359835642,374,188,P,1.0
X,ST21,-0.3980145180914035,374,185,P,1.0
X,ST21,-0.21584811778847246,832,554,P,1.0
X,ST21,0.3553917990429099,832,254,P,1.0
X,ST21,-0.4631027223929107,414,300,P,1.0
X,ST21,0.28873231138702476,414,296,P,1.0
X,ST21,-0.17494686766997025,2,217,P,1.0
X,ST21,-0.34124688014452237,2,911,P,1.0
X,ST21,0.7957116998009437,248,188,P,1.0
X,ST21,0.3119952808604503,248,993,P,1.0
X,ST21,0.6255958315282755,248,319,P,1.0
X,ST21,0.42346362364449963,248,833,P,1.0
X,ST21,0.3805528287002786,248,59,P,1.0
X,ST21,0.506983063659277,248,801,P,1.0
X,ST21,0.613387862180098,248,369,P,1.0
X,ST21,0.6730605641308448,684,183,P,1.0
X,ST21,0.5338766323218287,701,376,P,1.0
X,ST21,0.0879076566185174,701,729,P,1.0
X,ST21,0.2634135538777553,385,159,P,1.0
X,ST21,0.45976355805859764,385,757,P,1.0
X,ST21,0.3734633597038418,385,941,P,1.0
X,ST21,-0.2017762582584281,314,727,P,1.0
X,ST21,-0.40119834235207075,875,905,P,1.0
X,ST21,0.6391819953386163,452,155,P,1.0
X,ST21,0.48237106375025784,452,182,P,1.0
X,ST21,-0.1791518420137277,510,417,P,1.0
X,ST21,0.3035758038864854,510,326,P,1.0
X,ST21,0.7292029838472662,510,304,P,1.0
X,ST21,0.014732540015744576,125,305,P,1.0
X,ST21,-0.02583813540805876,125,20,P,1.0
X,ST21,-0.1670559012393491,125,914,P,1.0
X,ST21,-0.23624758059322126,125,280,P,1.0
X,ST21,0.33785659227690323,352,529,P,1.0
X,ST21,0.19893633874935607,98,43,P,1.0
X,ST21,0.1990344427947224,98,750,P,1.0
X,ST21,0.1283152013817822,98,637,P,1.0
